"ID";"BronTechniek";"Energietoepassingen";"Perioden";"BrutoEindverbruik_1";"BrutoEindverbruikRelatief_2";"VermedenVerbruik_3";"VermedenVerbruikRelatief_4";"VermedenEmissie_5";"VermedenEmissieRelatief_6"
"1066";"E006646 ";"E007022 ";"2012JJ00";"     164";"    0.01";"     177";"    0.01";"      10";"    0.01"
"1067";"E006646 ";"E007022 ";"2013JJ00";"     175";"    0.01";"     189";"    0.01";"      11";"    0.01"
"1068";"E006646 ";"E007022 ";"2014JJ00";"     181";"    0.01";"     195";"    0.01";"      11";"    0.01"
"1069";"E006646 ";"E007022 ";"2015JJ00";"     187";"    0.01";"     201";"    0.01";"      11";"    0.01"
"1070";"E006646 ";"E007022 ";"2016JJ00";"     194";"    0.01";"     209";"    0.01";"      12";"    0.01"
"1071";"E006646 ";"E007022 ";"2017JJ00";"     204";"    0.01";"     220";"    0.01";"      12";"    0.01"
"1072";"E006646 ";"E007022 ";"2018JJ00";"     220";"    0.01";"     237";"    0.01";"      13";"    0.01"
"1073";"E006646 ";"E006607 ";"1990JJ00";"";"";"";"";"";""
"1074";"E006646 ";"E006607 ";"1991JJ00";"";"";"";"";"";""
"1075";"E006646 ";"E006607 ";"1992JJ00";"";"";"";"";"";""
"1076";"E006646 ";"E006607 ";"1993JJ00";"";"";"";"";"";""
"1077";"E006646 ";"E006607 ";"1994JJ00";"";"";"";"";"";""
"1078";"E006646 ";"E006607 ";"1995JJ00";"";"";"";"";"";""
"1079";"E006646 ";"E006607 ";"1996JJ00";"";"";"";"";"";""
"1080";"E006646 ";"E006607 ";"1997JJ00";"";"";"";"";"";""
"1081";"E006646 ";"E006607 ";"1998JJ00";"";"";"";"";"";""
"1082";"E006646 ";"E006607 ";"1999JJ00";"";"";"";"";"";""
"1083";"E006646 ";"E006607 ";"2000JJ00";"";"";"";"";"";""
"1084";"E006646 ";"E006607 ";"2001JJ00";"";"";"";"";"";""
"1085";"E006646 ";"E006607 ";"2002JJ00";"";"";"";"";"";""
"1086";"E006646 ";"E006607 ";"2003JJ00";"";"";"";"";"";""
"1087";"E006646 ";"E006607 ";"2004JJ00";"";"";"";"";"";""
"1088";"E006646 ";"E006607 ";"2005JJ00";"";"";"";"";"";""
"1089";"E006646 ";"E006607 ";"2006JJ00";"";"";"";"";"";""
"1090";"E006646 ";"E006607 ";"2007JJ00";"";"";"";"";"";""
"1091";"E006646 ";"E006607 ";"2008JJ00";"";"";"";"";"";""
"1092";"E006646 ";"E006607 ";"2009JJ00";"";"";"";"";"";""
"1093";"E006646 ";"E006607 ";"2010JJ00";"";"";"";"";"";""
"1094";"E006646 ";"E006607 ";"2011JJ00";"";"";"";"";"";""
"1095";"E006646 ";"E006607 ";"2012JJ00";"";"";"";"";"";""
"1096";"E006646 ";"E006607 ";"2013JJ00";"";"";"";"";"";""
"1097";"E006646 ";"E006607 ";"2014JJ00";"";"";"";"";"";""
"1098";"E006646 ";"E006607 ";"2015JJ00";"";"";"";"";"";""
"1099";"E006646 ";"E006607 ";"2016JJ00";"";"";"";"";"";""
"1100";"E006646 ";"E006607 ";"2017JJ00";"";"";"";"";"";""
"1101";"E006646 ";"E006607 ";"2018JJ00";"";"";"";"";"";""
"1102";"E006646 ";"E006608 ";"1990JJ00";"      18";"    0.00";"      19";"    0.00";"       1";"    0.00"
"1103";"E006646 ";"E006608 ";"1991JJ00";"      19";"    0.00";"      20";"    0.00";"       1";"    0.00"
"1104";"E006646 ";"E006608 ";"1992JJ00";"      19";"    0.00";"      20";"    0.00";"       1";"    0.00"
"1105";"E006646 ";"E006608 ";"1993JJ00";"      22";"    0.00";"      24";"    0.00";"       1";"    0.00"
"1106";"E006646 ";"E006608 ";"1994JJ00";"      26";"    0.00";"      28";"    0.00";"       2";"    0.00"
"1107";"E006646 ";"E006608 ";"1995JJ00";"      29";"    0.00";"      32";"    0.00";"       2";"    0.00"
"1108";"E006646 ";"E006608 ";"1996JJ00";"      32";"    0.00";"      35";"    0.00";"       2";"    0.00"
"1109";"E006646 ";"E006608 ";"1997JJ00";"      38";"    0.00";"      41";"    0.00";"       2";"    0.00"
"1110";"E006646 ";"E006608 ";"1998JJ00";"      44";"    0.00";"      47";"    0.00";"       3";"    0.00"
"1111";"E006646 ";"E006608 ";"1999JJ00";"      48";"    0.00";"      51";"    0.00";"       3";"    0.00"
"1112";"E006646 ";"E006608 ";"2000JJ00";"      47";"    0.00";"      51";"    0.00";"       3";"    0.00"
"1113";"E006646 ";"E006608 ";"2001JJ00";"      52";"    0.00";"      56";"    0.00";"       3";"    0.00"
"1114";"E006646 ";"E006608 ";"2002JJ00";"      60";"    0.00";"      64";"    0.00";"       4";"    0.00"
"1115";"E006646 ";"E006608 ";"2003JJ00";"      66";"    0.00";"      71";"    0.00";"       4";"    0.00"
"1116";"E006646 ";"E006608 ";"2004JJ00";"      74";"    0.00";"      80";"    0.00";"       5";"    0.00"
"1117";"E006646 ";"E006608 ";"2005JJ00";"      79";"    0.00";"      85";"    0.00";"       5";"    0.00"
"1118";"E006646 ";"E006608 ";"2006JJ00";"      82";"    0.00";"      88";"    0.00";"       5";"    0.00"
"1119";"E006646 ";"E006608 ";"2007JJ00";"      86";"    0.00";"      93";"    0.00";"       5";"    0.00"
"1120";"E006646 ";"E006608 ";"2008JJ00";"      92";"    0.00";"      99";"    0.00";"       6";"    0.00"
"1121";"E006646 ";"E006608 ";"2009JJ00";"     111";"    0.01";"     119";"    0.00";"       7";"    0.00"
"1122";"E006646 ";"E006608 ";"2010JJ00";"     138";"    0.01";"     149";"    0.00";"       8";"    0.00"
"1123";"E006646 ";"E006608 ";"2011JJ00";"     151";"    0.01";"     162";"    0.01";"       9";"    0.01"
"1124";"E006646 ";"E006608 ";"2012JJ00";"     164";"    0.01";"     177";"    0.01";"      10";"    0.01"
"1125";"E006646 ";"E006608 ";"2013JJ00";"     175";"    0.01";"     189";"    0.01";"      11";"    0.01"
"1126";"E006646 ";"E006608 ";"2014JJ00";"     181";"    0.01";"     195";"    0.01";"      11";"    0.01"
"1127";"E006646 ";"E006608 ";"2015JJ00";"     187";"    0.01";"     201";"    0.01";"      11";"    0.01"
"1128";"E006646 ";"E006608 ";"2016JJ00";"     194";"    0.01";"     209";"    0.01";"      12";"    0.01"
"1129";"E006646 ";"E006608 ";"2017JJ00";"     204";"    0.01";"     220";"    0.01";"      12";"    0.01"
"1130";"E006646 ";"E006608 ";"2018JJ00";"     220";"    0.01";"     237";"    0.01";"      13";"    0.01"
"1131";"E006646 ";"E007028 ";"1990JJ00";"";"";"";"";"";""
"1132";"E006646 ";"E007028 ";"1991JJ00";"";"";"";"";"";""
"1133";"E006646 ";"E007028 ";"1992JJ00";"";"";"";"";"";""
"1134";"E006646 ";"E007028 ";"1993JJ00";"";"";"";"";"";""
"1135";"E006646 ";"E007028 ";"1994JJ00";"";"";"";"";"";""
"1136";"E006646 ";"E007028 ";"1995JJ00";"";"";"";"";"";""
"1137";"E006646 ";"E007028 ";"1996JJ00";"";"";"";"";"";""
"1138";"E006646 ";"E007028 ";"1997JJ00";"";"";"";"";"";""
"1139";"E006646 ";"E007028 ";"1998JJ00";"";"";"";"";"";""
"1140";"E006646 ";"E007028 ";"1999JJ00";"";"";"";"";"";""
"1141";"E006646 ";"E007028 ";"2000JJ00";"";"";"";"";"";""
"1142";"E006646 ";"E007028 ";"2001JJ00";"";"";"";"";"";""
"1143";"E006646 ";"E007028 ";"2002JJ00";"";"";"";"";"";""
"1144";"E006646 ";"E007028 ";"2003JJ00";"";"";"";"";"";""
"1145";"E006646 ";"E007028 ";"2004JJ00";"";"";"";"";"";""
"1146";"E006646 ";"E007028 ";"2005JJ00";"";"";"";"";"";""
"1147";"E006646 ";"E007028 ";"2006JJ00";"";"";"";"";"";""
"1148";"E006646 ";"E007028 ";"2007JJ00";"";"";"";"";"";""
"1149";"E006646 ";"E007028 ";"2008JJ00";"";"";"";"";"";""
"1150";"E006646 ";"E007028 ";"2009JJ00";"";"";"";"";"";""
"1151";"E006646 ";"E007028 ";"2010JJ00";"";"";"";"";"";""
"1152";"E006646 ";"E007028 ";"2011JJ00";"";"";"";"";"";""
"1153";"E006646 ";"E007028 ";"2012JJ00";"";"";"";"";"";""
"1154";"E006646 ";"E007028 ";"2013JJ00";"";"";"";"";"";""
"1155";"E006646 ";"E007028 ";"2014JJ00";"";"";"";"";"";""
"1156";"E006646 ";"E007028 ";"2015JJ00";"";"";"";"";"";""
"1157";"E006646 ";"E007028 ";"2016JJ00";"";"";"";"";"";""
"1158";"E006646 ";"E007028 ";"2017JJ00";"";"";"";"";"";""
"1159";"E006646 ";"E007028 ";"2018JJ00";"";"";"";"";"";""
"1160";"E006647 ";"E007022 ";"1990JJ00";"      71";"    0.00";"      53";"    0.00";"       3";"    0.00"
"1161";"E006647 ";"E007022 ";"1991JJ00";"      73";"    0.00";"      54";"    0.00";"       3";"    0.00"
"1162";"E006647 ";"E007022 ";"1992JJ00";"      83";"    0.00";"      61";"    0.00";"       3";"    0.00"
"1163";"E006647 ";"E007022 ";"1993JJ00";"      86";"    0.00";"      64";"    0.00";"       4";"    0.00"
"1164";"E006647 ";"E007022 ";"1994JJ00";"      93";"    0.00";"      69";"    0.00";"       4";"    0.00"
"1165";"E006647 ";"E007022 ";"1995JJ00";"     100";"    0.00";"      74";"    0.00";"       4";"    0.00"
"1166";"E006647 ";"E007022 ";"1996JJ00";"     104";"    0.00";"      76";"    0.00";"       4";"    0.00"
"1167";"E006647 ";"E007022 ";"1997JJ00";"     108";"    0.01";"      79";"    0.00";"       5";"    0.00"
"1168";"E006647 ";"E007022 ";"1998JJ00";"     117";"    0.01";"      86";"    0.00";"       5";"    0.00"
"1169";"E006647 ";"E007022 ";"1999JJ00";"     125";"    0.01";"      92";"    0.00";"       5";"    0.00"
"1170";"E006647 ";"E007022 ";"2000JJ00";"     129";"    0.01";"      95";"    0.00";"       5";"    0.00"
"1171";"E006647 ";"E007022 ";"2001JJ00";"     131";"    0.01";"      97";"    0.00";"       5";"    0.00"
"1172";"E006647 ";"E007022 ";"2002JJ00";"     135";"    0.01";"      99";"    0.00";"       6";"    0.00"
"1173";"E006647 ";"E007022 ";"2003JJ00";"     134";"    0.01";"      99";"    0.00";"       6";"    0.00"
"1174";"E006647 ";"E007022 ";"2004JJ00";"     137";"    0.01";"     101";"    0.00";"       6";"    0.00"
"1175";"E006647 ";"E007022 ";"2005JJ00";"     145";"    0.01";"     107";"    0.00";"       6";"    0.00"
"1176";"E006647 ";"E007022 ";"2006JJ00";"     152";"    0.01";"     112";"    0.00";"       6";"    0.00"
"1177";"E006647 ";"E007022 ";"2007JJ00";"     160";"    0.01";"     118";"    0.00";"       7";"    0.00"
"1178";"E006647 ";"E007022 ";"2008JJ00";"     164";"    0.01";"     121";"    0.00";"       7";"    0.00"
"1179";"E006647 ";"E007022 ";"2009JJ00";"     166";"    0.01";"     122";"    0.00";"       7";"    0.00"
